EID,Angle1,Angle2,Filename_y,Coordinate,Filename
sub-NDARKG720WXN,217.7,104.95,,,sub-NDARKG720WXN-217.7-104.95-curv.png
sub-NDARJB236XDY,216.2,82.53,,,sub-NDARJB236XDY-216.2-82.53-curv.png
sub-NDARKJ322ELL,206.14,78.03,,,sub-NDARKJ322ELL-206.14-78.03-curv.png
sub-NDARRN619WHY,206.05,81.35,,,sub-NDARRN619WHY-206.05-81.35-curv.png
sub-NDARXE542EMB,200.7,95.23,,,sub-NDARXE542EMB-200.7-95.23-curv.png
sub-NDARXW045HPY,196.35,99.53,,,sub-NDARXW045HPY-196.35-99.53-curv.png
sub-NDARKK564DB0,207.43,80.77,,,sub-NDARKK564DB0-207.43-80.77-curv.png
sub-NDARLF484WJL,210.8,88.68,,,sub-NDARLF484WJL-210.8-88.68-curv.png
sub-NDARGT022BEW,196.68,103.05,,,sub-NDARGT022BEW-196.68-103.05-curv.png
sub-NDARDZ266KET,218.57,88.72,,,sub-NDARDZ266KET-218.57-88.72-curv.png
sub-NDARVZ086GL6,220.96,98.44,,,sub-NDARVZ086GL6-220.96-98.44-curv.png
sub-NDARCZ388PF5,224.87,84.02,,,sub-NDARCZ388PF5-224.87-84.02-curv.png
sub-NDARCH001CN2,198.08,100.03,,,sub-NDARCH001CN2-198.08-100.03-curv.png
sub-NDARUK658FMU,203.51,86.54,,,sub-NDARUK658FMU-203.51-86.54-curv.png
sub-NDARFB107PVH,205.23,85.17,,,sub-NDARFB107PVH-205.23-85.17-curv.png
sub-NDARNE758RD6,207.54,88.92,,,sub-NDARNE758RD6-207.54-88.92-curv.png
sub-NDARTK933KL9,201.82,81.38,,,sub-NDARTK933KL9-201.82-81.38-curv.png
sub-NDARBF851NH6,197.36,104.59,,,sub-NDARBF851NH6-197.36-104.59-curv.png
sub-NDARPC817XZ5,202.93,81.06,,,sub-NDARPC817XZ5-202.93-81.06-curv.png
sub-NDARWG200CUE,223.93,94.78,,,sub-NDARWG200CUE-223.93-94.78-curv.png
sub-NDARRK213WCF,221.56,95.82,,,sub-NDARRK213WCF-221.56-95.82-curv.png
sub-NDARWP634RZL,217.72,91.34,,,sub-NDARWP634RZL-217.72-91.34-curv.png
sub-NDARRV002MA8,197.2,82.03,,,sub-NDARRV002MA8-197.2-82.03-curv.png
sub-NDARJH492TVW,211.16,93.69,,,sub-NDARJH492TVW-211.16-93.69-curv.png
sub-NDARXY162ERA,215.2,77.54,,,sub-NDARXY162ERA-215.2-77.54-curv.png
sub-NDARHX877BLQ,210.5,104.33,,,sub-NDARHX877BLQ-210.5-104.33-curv.png
sub-NDARRW141HUT,195.74,88.7,,,sub-NDARRW141HUT-195.74-88.7-curv.png
sub-NDARXK462WRZ,198.54,78.61,,,sub-NDARXK462WRZ-198.54-78.61-curv.png
sub-NDARJM708VGE,212.49,100.59,,,sub-NDARJM708VGE-212.49-100.59-curv.png
sub-NDARMC325JCN,203.52,104.3,,,sub-NDARMC325JCN-203.52-104.3-curv.png
sub-NDARXT256FRP,220.18,80.13,,,sub-NDARXT256FRP-220.18-80.13-curv.png
sub-NDARYD585PXP,212.54,91.45,,,sub-NDARYD585PXP-212.54-91.45-curv.png
sub-NDAREN999ERM,223.63,90.11,,,sub-NDAREN999ERM-223.63-90.11-curv.png
sub-NDARXG571WPL,221.79,91.28,,,sub-NDARXG571WPL-221.79-91.28-curv.png
sub-NDARWN691CG7,211.45,101.64,,,sub-NDARWN691CG7-211.45-101.64-curv.png
sub-NDARGD229DCJ,221.87,95.18,,,sub-NDARGD229DCJ-221.87-95.18-curv.png
sub-NDARDN393BJH,196.06,103.71,,,sub-NDARDN393BJH-196.06-103.71-curv.png
sub-NDARUT891XYJ,224.13,78.07,,,sub-NDARUT891XYJ-224.13-78.07-curv.png
sub-NDARJM296MDW,217.11,94.05,,,sub-NDARJM296MDW-217.11-94.05-curv.png
sub-NDARED628HMQ,195.96,77.66,,,sub-NDARED628HMQ-195.96-77.66-curv.png
sub-NDARHF081GX4,198.36,84.97,,,sub-NDARHF081GX4-198.36-84.97-curv.png
sub-NDARJH395KHB,222.72,97.37,,,sub-NDARJH395KHB-222.72-97.37-curv.png
sub-NDARAV820UEP,200.62,102.63,,,sub-NDARAV820UEP-200.62-102.63-curv.png
sub-NDARHB261JMG,204.12,94.81,,,sub-NDARHB261JMG-204.12-94.81-curv.png
sub-NDARRM073JKA,203.9,93.92,,,sub-NDARRM073JKA-203.9-93.92-curv.png
sub-NDARPY478YM0,200.02,90.2,,,sub-NDARPY478YM0-200.02-90.2-curv.png
sub-NDARLV708XXF,222.08,87.99,,,sub-NDARLV708XXF-222.08-87.99-curv.png
sub-NDARRK457MBX,195.0,99.07,,,sub-NDARRK457MBX-195.0-99.07-curv.png
sub-NDARMV247HRA,214.84,94.14,,,sub-NDARMV247HRA-214.84-94.14-curv.png
sub-NDARMJ219AKU,220.9,103.23,,,sub-NDARMJ219AKU-220.9-103.23-curv.png
sub-NDARGL800LDW,216.35,84.31,,,sub-NDARGL800LDW-216.35-84.31-curv.png
sub-NDARHR372GJ7,208.6,88.97,,,sub-NDARHR372GJ7-208.6-88.97-curv.png
sub-NDARUU991VRE,203.67,89.62,,,sub-NDARUU991VRE-203.67-89.62-curv.png
sub-NDARRW974PEF,204.55,94.07,,,sub-NDARRW974PEF-204.55-94.07-curv.png
sub-NDARAP457WB5,197.17,97.97,,,sub-NDARAP457WB5-197.17-97.97-curv.png
sub-NDARYN857XMX,200.61,96.34,,,sub-NDARYN857XMX-200.61-96.34-curv.png
sub-NDARKW010CT2,207.29,92.65,,,sub-NDARKW010CT2-207.29-92.65-curv.png
sub-NDARKM497VKX,196.25,96.32,,,sub-NDARKM497VKX-196.25-96.32-curv.png
sub-NDARHX628PC6,218.78,104.31,,,sub-NDARHX628PC6-218.78-104.31-curv.png
sub-NDARMA273ZL6,197.63,78.15,,,sub-NDARMA273ZL6-197.63-78.15-curv.png
sub-NDARFY612EMR,224.59,104.66,,,sub-NDARFY612EMR-224.59-104.66-curv.png
sub-NDARHD952XHH,214.48,92.02,,,sub-NDARHD952XHH-214.48-92.02-curv.png
sub-NDARZR567HWG,223.09,90.09,,,sub-NDARZR567HWG-223.09-90.09-curv.png
sub-NDARAH976BND,203.02,96.2,,,sub-NDARAH976BND-203.02-96.2-curv.png
sub-NDARCV944JA6,198.11,87.94,,,sub-NDARCV944JA6-198.11-87.94-curv.png
sub-NDAREG930XPP,212.04,95.27,,,sub-NDAREG930XPP-212.04-95.27-curv.png
sub-NDARNK740ZVM,215.95,94.04,,,sub-NDARNK740ZVM-215.95-94.04-curv.png
sub-NDARDZ425JVB,201.3,87.66,,,sub-NDARDZ425JVB-201.3-87.66-curv.png
sub-NDARJB366HYJ,195.59,83.44,,,sub-NDARJB366HYJ-195.59-83.44-curv.png
sub-NDARWM527PRT,195.51,82.63,,,sub-NDARWM527PRT-195.51-82.63-curv.png
sub-NDARWX711LBK,219.45,76.41,,,sub-NDARWX711LBK-219.45-76.41-curv.png
sub-NDARED628HMQ,216.2,101.56,,,sub-NDARED628HMQ-216.2-101.56-curv.png
sub-NDARWK065NJ9,197.65,78.62,,,sub-NDARWK065NJ9-197.65-78.62-curv.png
sub-NDARRW974PEF,203.38,81.17,,,sub-NDARRW974PEF-203.38-81.17-curv.png
sub-NDARHR690ZAM,218.26,85.95,,,sub-NDARHR690ZAM-218.26-85.95-curv.png
sub-NDARFN636ZYB,197.01,75.73,,,sub-NDARFN636ZYB-197.01-75.73-curv.png
sub-NDARMM005DLK,197.62,90.97,,,sub-NDARMM005DLK-197.62-90.97-curv.png
sub-NDARJV062AM0,201.9,96.52,,,sub-NDARJV062AM0-201.9-96.52-curv.png
sub-NDARUY730ANT,198.09,93.94,,,sub-NDARUY730ANT-198.09-93.94-curv.png
sub-NDARMN690FGZ,204.15,81.39,,,sub-NDARMN690FGZ-204.15-81.39-curv.png
sub-NDARMF116AFR,206.02,99.72,,,sub-NDARMF116AFR-206.02-99.72-curv.png
sub-NDARKR010EN7,205.31,89.71,,,sub-NDARKR010EN7-205.31-89.71-curv.png
sub-NDARMW551YA0,207.55,82.65,,,sub-NDARMW551YA0-207.55-82.65-curv.png
sub-NDARFR108JNB,213.61,93.96,,,sub-NDARFR108JNB-213.61-93.96-curv.png
sub-NDARNK768THB,213.57,104.05,,,sub-NDARNK768THB-213.57-104.05-curv.png
sub-NDARMD575AXD,217.08,94.07,,,sub-NDARMD575AXD-217.08-94.07-curv.png
sub-NDARLH423CR7,213.71,94.78,,,sub-NDARLH423CR7-213.71-94.78-curv.png
sub-NDARKP815KPZ,199.48,94.37,,,sub-NDARKP815KPZ-199.48-94.37-curv.png
sub-NDARYR994ELB,207.57,96.54,,,sub-NDARYR994ELB-207.57-96.54-curv.png
sub-NDARFR873KZX,205.57,99.36,,,sub-NDARFR873KZX-205.57-99.36-curv.png
sub-NDARBU532YXZ,202.09,83.79,,,sub-NDARBU532YXZ-202.09-83.79-curv.png
sub-NDARHD507TEF,200.76,80.79,,,sub-NDARHD507TEF-200.76-80.79-curv.png
sub-NDARPJ832WL6,219.88,92.18,,,sub-NDARPJ832WL6-219.88-92.18-curv.png
sub-NDARHR140GMB,203.33,75.56,,,sub-NDARHR140GMB-203.33-75.56-curv.png
sub-NDARLV155RW0,196.51,96.42,,,sub-NDARLV155RW0-196.51-96.42-curv.png
sub-NDARFV058BWM,208.29,89.26,,,sub-NDARFV058BWM-208.29-89.26-curv.png
sub-NDARRZ145TFN,220.63,91.88,,,sub-NDARRZ145TFN-220.63-91.88-curv.png
sub-NDARVK407TGE,215.46,84.61,,,sub-NDARVK407TGE-215.46-84.61-curv.png
sub-NDAREK686WN1,197.63,92.25,,,sub-NDAREK686WN1-197.63-92.25-curv.png
sub-NDARLY687YDQ,220.97,99.67,,,sub-NDARLY687YDQ-220.97-99.67-curv.png
sub-NDARKX761BH9,201.45,91.96,,,sub-NDARKX761BH9-201.45-91.96-curv.png
sub-NDARPF042DD2,214.2,80.02,,,sub-NDARPF042DD2-214.2-80.02-curv.png
sub-NDARXK009VGV,207.26,104.63,,,sub-NDARXK009VGV-207.26-104.63-curv.png
sub-NDARYU290HJ3,200.52,83.6,,,sub-NDARYU290HJ3-200.52-83.6-curv.png
sub-NDARLB629BJ1,219.56,93.54,,,sub-NDARLB629BJ1-219.56-93.54-curv.png
sub-NDARWB943YY9,205.8,95.42,,,sub-NDARWB943YY9-205.8-95.42-curv.png
sub-NDAREC648WEL,205.21,95.68,,,sub-NDAREC648WEL-205.21-95.68-curv.png
sub-NDARFC286KV1,205.24,100.69,,,sub-NDARFC286KV1-205.24-100.69-curv.png
sub-NDARXF497LYF,210.07,78.84,,,sub-NDARXF497LYF-210.07-78.84-curv.png
sub-NDARBG188RA5,201.24,94.52,,,sub-NDARBG188RA5-201.24-94.52-curv.png
sub-NDARRA933RLX,196.46,93.93,,,sub-NDARRA933RLX-196.46-93.93-curv.png
sub-NDARKF615JNZ,198.91,93.55,,,sub-NDARKF615JNZ-198.91-93.55-curv.png
sub-NDARRC190NKB,208.89,98.16,,,sub-NDARRC190NKB-208.89-98.16-curv.png
sub-NDARMZ119VPH,195.0,90.14,,,sub-NDARMZ119VPH-195.0-90.14-curv.png
sub-NDARXL023NG9,200.39,100.34,,,sub-NDARXL023NG9-200.39-100.34-curv.png
sub-NDARTK682LJE,216.36,96.22,,,sub-NDARTK682LJE-216.36-96.22-curv.png
sub-NDARMY873XG5,200.05,80.36,,,sub-NDARMY873XG5-200.05-80.36-curv.png
sub-NDARVP953BBF,208.69,81.45,,,sub-NDARVP953BBF-208.69-81.45-curv.png
sub-NDARMM905VYR,212.39,75.82,,,sub-NDARMM905VYR-212.39-75.82-curv.png
sub-NDARMT882AWE,204.95,78.73,,,sub-NDARMT882AWE-204.95-78.73-curv.png
sub-NDARHF545HFW,196.56,78.48,,,sub-NDARHF545HFW-196.56-78.48-curv.png
sub-NDARXY162ERA,200.25,77.83,,,sub-NDARXY162ERA-200.25-77.83-curv.png
sub-NDARKM941XLL,224.57,94.16,,,sub-NDARKM941XLL-224.57-94.16-curv.png
sub-NDARYA503XVQ,206.88,86.08,,,sub-NDARYA503XVQ-206.88-86.08-curv.png
sub-NDARHZ500ZNT,215.1,102.77,,,sub-NDARHZ500ZNT-215.1-102.77-curv.png
sub-NDARYM257RR6,214.65,95.15,,,sub-NDARYM257RR6-214.65-95.15-curv.png
sub-NDARWY514DEX,210.53,89.77,,,sub-NDARWY514DEX-210.53-89.77-curv.png
sub-NDARGC099LDZ,197.13,102.08,,,sub-NDARGC099LDZ-197.13-102.08-curv.png
sub-NDARTA808DEQ,198.22,84.4,,,sub-NDARTA808DEQ-198.22-84.4-curv.png
sub-NDARTB300BN3,212.8,96.39,,,sub-NDARTB300BN3-212.8-96.39-curv.png
sub-NDARDB804YHE,204.58,98.13,,,sub-NDARDB804YHE-204.58-98.13-curv.png
sub-NDARDT528ZZJ,199.16,93.48,,,sub-NDARDT528ZZJ-199.16-93.48-curv.png
sub-NDARUN221VCJ,208.15,84.03,,,sub-NDARUN221VCJ-208.15-84.03-curv.png
sub-NDAREB290UCN,210.5,90.23,,,sub-NDAREB290UCN-210.5-90.23-curv.png
sub-NDARXK303DDB,218.49,103.31,,,sub-NDARXK303DDB-218.49-103.31-curv.png
sub-NDARRN047XHC,211.74,75.44,,,sub-NDARRN047XHC-211.74-75.44-curv.png
sub-NDARJG494YDY,221.81,88.09,,,sub-NDARJG494YDY-221.81-88.09-curv.png
sub-NDARZD991YLG,213.24,93.86,,,sub-NDARZD991YLG-213.24-93.86-curv.png
sub-NDARAG191AE8,214.39,84.66,,,sub-NDARAG191AE8-214.39-84.66-curv.png
sub-NDARFP503KJF,219.89,76.58,,,sub-NDARFP503KJF-219.89-76.58-curv.png
sub-NDAREM731BYM,198.45,96.69,,,sub-NDAREM731BYM-198.45-96.69-curv.png
sub-NDARPX219TW0,223.14,80.08,,,sub-NDARPX219TW0-223.14-80.08-curv.png
sub-NDARUY379PT5,223.47,93.6,,,sub-NDARUY379PT5-223.47-93.6-curv.png
sub-NDARBN620TT7,217.76,75.31,,,sub-NDARBN620TT7-217.76-75.31-curv.png
sub-NDARFU916UZY,223.43,98.24,,,sub-NDARFU916UZY-223.43-98.24-curv.png
sub-NDARMA875ARE,210.05,83.26,,,sub-NDARMA875ARE-210.05-83.26-curv.png
sub-NDARKD124UHN,211.15,89.95,,,sub-NDARKD124UHN-211.15-89.95-curv.png
sub-NDARCM953HKD,202.56,81.0,,,sub-NDARCM953HKD-202.56-81.0-curv.png
sub-NDARZE850WXD,205.3,101.99,,,sub-NDARZE850WXD-205.3-101.99-curv.png
sub-NDARAW179AYF,223.45,102.77,,,sub-NDARAW179AYF-223.45-102.77-curv.png
sub-NDARCB142ZPB,200.99,84.76,,,sub-NDARCB142ZPB-200.99-84.76-curv.png
sub-NDARRH285LR3,195.69,80.39,,,sub-NDARRH285LR3-195.69-80.39-curv.png
sub-NDARZW873DN3,201.36,97.14,,,sub-NDARZW873DN3-201.36-97.14-curv.png
sub-NDARML142BEK,208.5,80.7,,,sub-NDARML142BEK-208.5-80.7-curv.png
sub-NDARXR389XA1,224.23,76.88,,,sub-NDARXR389XA1-224.23-76.88-curv.png
sub-NDARFE163HVN,211.43,95.45,,,sub-NDARFE163HVN-211.43-95.45-curv.png
sub-NDARNK768THB,197.3,98.83,,,sub-NDARNK768THB-197.3-98.83-curv.png
sub-NDARMB945WN7,200.59,85.63,,,sub-NDARMB945WN7-200.59-85.63-curv.png
sub-NDARXG035ZVM,221.31,104.87,,,sub-NDARXG035ZVM-221.31-104.87-curv.png
sub-NDARFJ372JDJ,214.13,104.92,,,sub-NDARFJ372JDJ-214.13-104.92-curv.png
sub-NDARZW619BDL,207.12,78.59,,,sub-NDARZW619BDL-207.12-78.59-curv.png
sub-NDARAF440XWG,215.82,84.19,,,sub-NDARAF440XWG-215.82-84.19-curv.png
sub-NDARWU876CWH,208.37,79.88,,,sub-NDARWU876CWH-208.37-79.88-curv.png
sub-NDARGL289TB8,206.62,87.28,,,sub-NDARGL289TB8-206.62-87.28-curv.png
sub-NDARLC770YL9,216.09,76.9,,,sub-NDARLC770YL9-216.09-76.9-curv.png
sub-NDARTC527WPZ,198.07,79.63,,,sub-NDARTC527WPZ-198.07-79.63-curv.png
sub-NDARCK815WZR,217.59,97.61,,,sub-NDARCK815WZR-217.59-97.61-curv.png
sub-NDARVU320XJZ,198.35,101.98,,,sub-NDARVU320XJZ-198.35-101.98-curv.png
sub-NDARJY747PRJ,195.24,96.37,,,sub-NDARJY747PRJ-195.24-96.37-curv.png
sub-NDARMV718DYL,202.69,104.58,,,sub-NDARMV718DYL-202.69-104.58-curv.png
sub-NDARKF704MKL,212.39,79.14,,,sub-NDARKF704MKL-212.39-79.14-curv.png
sub-NDARBN365EV3,211.86,103.32,,,sub-NDARBN365EV3-211.86-103.32-curv.png
sub-NDARTY815JXG,203.89,97.56,,,sub-NDARTY815JXG-203.89-97.56-curv.png
sub-NDARUL290YKN,220.77,89.01,,,sub-NDARUL290YKN-220.77-89.01-curv.png
sub-NDARBA507GCT,196.92,79.93,,,sub-NDARBA507GCT-196.92-79.93-curv.png
sub-NDARHZ255RA6,217.09,99.63,,,sub-NDARHZ255RA6-217.09-99.63-curv.png
sub-NDARDX910VTC,205.55,82.71,,,sub-NDARDX910VTC-205.55-82.71-curv.png
sub-NDARJL656RDA,219.5,87.38,,,sub-NDARJL656RDA-219.5-87.38-curv.png
sub-NDARVB819ENX,208.63,95.0,,,sub-NDARVB819ENX-208.63-95.0-curv.png
sub-NDARKL327VRH,222.7,91.76,,,sub-NDARKL327VRH-222.7-91.76-curv.png
sub-NDARMT784NED,218.59,95.73,,,sub-NDARMT784NED-218.59-95.73-curv.png
sub-NDARGK253TTG,219.01,90.55,,,sub-NDARGK253TTG-219.01-90.55-curv.png
sub-NDARVD543CMZ,209.65,99.47,,,sub-NDARVD543CMZ-209.65-99.47-curv.png
sub-NDARYA030ZG7,211.21,87.05,,,sub-NDARYA030ZG7-211.21-87.05-curv.png
sub-NDARRG269ML2,219.59,93.71,,,sub-NDARRG269ML2-219.59-93.71-curv.png
sub-NDARHN749RW4,224.82,90.86,,,sub-NDARHN749RW4-224.82-90.86-curv.png
sub-NDARXY337ZH9,219.71,93.55,,,sub-NDARXY337ZH9-219.71-93.55-curv.png
sub-NDARWM848AKP,214.25,84.56,,,sub-NDARWM848AKP-214.25-84.56-curv.png
sub-NDARVN892TCF,216.61,87.57,,,sub-NDARVN892TCF-216.61-87.57-curv.png
sub-NDARNC130ZLK,209.2,90.59,,,sub-NDARNC130ZLK-209.2-90.59-curv.png
sub-NDARVB902GA5,208.84,89.74,,,sub-NDARVB902GA5-208.84-89.74-curv.png
sub-NDARAY665GWN,220.73,83.34,,,sub-NDARAY665GWN-220.73-83.34-curv.png
sub-NDARML024FF2,208.75,85.27,,,sub-NDARML024FF2-208.75-85.27-curv.png
sub-NDARBA680RFY,209.31,101.08,,,sub-NDARBA680RFY-209.31-101.08-curv.png
sub-NDAREL0366HL,211.25,81.82,,,sub-NDAREL0366HL-211.25-81.82-curv.png
sub-NDARAG340ERT,216.68,89.63,,,sub-NDARAG340ERT-216.68-89.63-curv.png
sub-NDARCM135DVC,199.97,102.88,,,sub-NDARCM135DVC-199.97-102.88-curv.png
sub-NDARPY478YM0,216.95,75.15,,,sub-NDARPY478YM0-216.95-75.15-curv.png
sub-NDARFR820KFF,205.31,84.83,,,sub-NDARFR820KFF-205.31-84.83-curv.png
sub-NDARLU939YX4,223.54,103.04,,,sub-NDARLU939YX4-223.54-103.04-curv.png
sub-NDARZL724HAX,202.25,93.11,,,sub-NDARZL724HAX-202.25-93.11-curv.png
sub-NDARCM135DVC,204.73,84.52,,,sub-NDARCM135DVC-204.73-84.52-curv.png
sub-NDARRY792KY1,214.15,91.03,,,sub-NDARRY792KY1-214.15-91.03-curv.png
sub-NDARWV452YZN,206.53,99.85,,,sub-NDARWV452YZN-206.53-99.85-curv.png
sub-NDARUL224GN6,195.29,93.57,,,sub-NDARUL224GN6-195.29-93.57-curv.png
sub-NDARAP964VDB,196.19,78.35,,,sub-NDARAP964VDB-196.19-78.35-curv.png
sub-NDARVF786FUU,203.23,76.49,,,sub-NDARVF786FUU-203.23-76.49-curv.png
sub-NDARLG154ZA3,198.34,97.37,,,sub-NDARLG154ZA3-198.34-97.37-curv.png
sub-NDARXE132BTC,199.03,92.57,,,sub-NDARXE132BTC-199.03-92.57-curv.png
sub-NDARXH597ML1,199.34,87.26,,,sub-NDARXH597ML1-199.34-87.26-curv.png
sub-NDARTR840XP1,209.54,87.37,,,sub-NDARTR840XP1-209.54-87.37-curv.png
sub-NDARBM370JCB,200.17,79.47,,,sub-NDARBM370JCB-200.17-79.47-curv.png
sub-NDARAP739AUP,224.5,86.76,,,sub-NDARAP739AUP-224.5-86.76-curv.png
sub-NDARDY776AKH,217.0,77.47,,,sub-NDARDY776AKH-217.0-77.47-curv.png
sub-NDAREF848YWD,199.77,87.32,,,sub-NDAREF848YWD-199.77-87.32-curv.png
sub-NDARND805ZTP,195.06,88.57,,,sub-NDARND805ZTP-195.06-88.57-curv.png
sub-NDARGC099LDZ,197.57,102.62,,,sub-NDARGC099LDZ-197.57-102.62-curv.png
sub-NDARNK489GNR,195.87,99.48,,,sub-NDARNK489GNR-195.87-99.48-curv.png
sub-NDARWP675DHU,213.04,98.88,,,sub-NDARWP675DHU-213.04-98.88-curv.png
sub-NDARLF032LXH,202.23,98.08,,,sub-NDARLF032LXH-202.23-98.08-curv.png
sub-NDARNV124WR8,208.73,93.64,,,sub-NDARNV124WR8-208.73-93.64-curv.png
sub-NDARYL272HDW,195.52,92.95,,,sub-NDARYL272HDW-195.52-92.95-curv.png
sub-NDARGW450YUX,203.77,80.86,,,sub-NDARGW450YUX-203.77-80.86-curv.png
sub-NDARFA737TG6,204.71,77.71,,,sub-NDARFA737TG6-204.71-77.71-curv.png
sub-NDARXB023AMW,222.12,100.33,,,sub-NDARXB023AMW-222.12-100.33-curv.png
sub-NDARWB943YY9,214.44,102.4,,,sub-NDARWB943YY9-214.44-102.4-curv.png
sub-NDARVB819ENX,201.41,99.18,,,sub-NDARVB819ENX-201.41-99.18-curv.png
sub-NDARCL105LUE,223.08,86.34,,,sub-NDARCL105LUE-223.08-86.34-curv.png
sub-NDARDF568GL5,224.29,86.47,,,sub-NDARDF568GL5-224.29-86.47-curv.png
sub-NDARKN848XH8,200.48,85.72,,,sub-NDARKN848XH8-200.48-85.72-curv.png
sub-NDARNZ615UEU,197.43,75.73,,,sub-NDARNZ615UEU-197.43-75.73-curv.png
sub-NDARFZ296UNG,211.23,91.96,,,sub-NDARFZ296UNG-211.23-91.96-curv.png
sub-NDARCP452ZVH,207.95,99.19,,,sub-NDARCP452ZVH-207.95-99.19-curv.png
sub-NDARZC344VH2,210.27,75.01,,,sub-NDARZC344VH2-210.27-75.01-curv.png
sub-NDARMR277TT7,220.39,96.44,,,sub-NDARMR277TT7-220.39-96.44-curv.png
sub-NDARKH168MC1,198.73,75.03,,,sub-NDARKH168MC1-198.73-75.03-curv.png
sub-NDARZL799MFW,218.99,101.97,,,sub-NDARZL799MFW-218.99-101.97-curv.png
sub-NDARKC993YWF,219.49,97.69,,,sub-NDARKC993YWF-219.49-97.69-curv.png
sub-NDARBF389RLF,201.83,75.78,,,sub-NDARBF389RLF-201.83-75.78-curv.png
sub-NDAREC182WW2,224.45,84.81,,,sub-NDAREC182WW2-224.45-84.81-curv.png
sub-NDARVB012UWL,202.85,87.22,,,sub-NDARVB012UWL-202.85-87.22-curv.png
sub-NDARDN770HY6,214.71,81.21,,,sub-NDARDN770HY6-214.71-81.21-curv.png
sub-NDARJN531EN3,196.49,101.41,,,sub-NDARJN531EN3-196.49-101.41-curv.png
sub-NDARWA513WM2,206.05,104.88,,,sub-NDARWA513WM2-206.05-104.88-curv.png
sub-NDARBW971DCW,210.61,102.76,,,sub-NDARBW971DCW-210.61-102.76-curv.png
sub-NDARTH610GMK,197.44,91.52,,,sub-NDARTH610GMK-197.44-91.52-curv.png
sub-NDARDB146NWY,212.55,80.53,,,sub-NDARDB146NWY-212.55-80.53-curv.png
sub-NDARTE432ZRH,211.74,93.44,,,sub-NDARTE432ZRH-211.74-93.44-curv.png
sub-NDARCZ947WU5,207.16,79.08,,,sub-NDARCZ947WU5-207.16-79.08-curv.png
sub-NDARXF711LJ9,203.54,86.25,,,sub-NDARXF711LJ9-203.54-86.25-curv.png
sub-NDARKW565ZT9,218.38,83.32,,,sub-NDARKW565ZT9-218.38-83.32-curv.png
sub-NDARTD290AY0,198.91,92.1,,,sub-NDARTD290AY0-198.91-92.1-curv.png
sub-NDARRK545WNM,199.86,76.28,,,sub-NDARRK545WNM-199.86-76.28-curv.png
sub-NDARVX162AZU,213.47,77.63,,,sub-NDARVX162AZU-213.47-77.63-curv.png
sub-NDAREL063PMX,200.09,90.26,,,sub-NDAREL063PMX-200.09-90.26-curv.png
sub-NDARGX760NYV,206.0,96.25,,,sub-NDARGX760NYV-206.0-96.25-curv.png
sub-NDARHX739YBW,210.58,99.71,,,sub-NDARHX739YBW-210.58-99.71-curv.png
sub-NDARXG767MTB,223.28,77.16,,,sub-NDARXG767MTB-223.28-77.16-curv.png
sub-NDARPW915RGD,220.91,99.44,,,sub-NDARPW915RGD-220.91-99.44-curv.png
sub-NDARMD700NUE,201.14,85.14,,,sub-NDARMD700NUE-201.14-85.14-curv.png
sub-NDARTJ032FJ2,204.7,79.91,,,sub-NDARTJ032FJ2-204.7-79.91-curv.png
sub-NDARVB297WUM,224.12,84.19,,,sub-NDARVB297WUM-224.12-84.19-curv.png
sub-NDARBT607PZL,214.09,95.2,,,sub-NDARBT607PZL-214.09-95.2-curv.png
sub-NDARBH992ARB,219.94,85.23,,,sub-NDARBH992ARB-219.94-85.23-curv.png
sub-NDARFV725DEQ,206.52,94.85,,,sub-NDARFV725DEQ-206.52-94.85-curv.png
sub-NDARBR533KJZ,201.87,82.88,,,sub-NDARBR533KJZ-201.87-82.88-curv.png
sub-NDARFR108JNB,211.47,82.77,,,sub-NDARFR108JNB-211.47-82.77-curv.png
sub-NDARWM848AKP,201.7,88.76,,,sub-NDARWM848AKP-201.7-88.76-curv.png
sub-NDARNT939YMG,197.11,96.54,,,sub-NDARNT939YMG-197.11-96.54-curv.png
sub-NDARRP592GHK,206.4,81.79,,,sub-NDARRP592GHK-206.4-81.79-curv.png
sub-NDARNF359TBZ,220.76,98.51,,,sub-NDARNF359TBZ-220.76-98.51-curv.png
sub-NDARLY125HMB,198.71,87.58,,,sub-NDARLY125HMB-198.71-87.58-curv.png
sub-NDARTJ862ENU,212.9,91.33,,,sub-NDARTJ862ENU-212.9-91.33-curv.png
sub-NDAREF164ZUJ,198.72,96.19,,,sub-NDAREF164ZUJ-198.72-96.19-curv.png
sub-NDARTL878RZ2,221.04,82.48,,,sub-NDARTL878RZ2-221.04-82.48-curv.png
sub-NDARUX315PE6,221.34,96.8,,,sub-NDARUX315PE6-221.34-96.8-curv.png
sub-NDARJM296MDW,209.04,80.53,,,sub-NDARJM296MDW-209.04-80.53-curv.png
sub-NDARGN782BZN,203.37,91.46,,,sub-NDARGN782BZN-203.37-91.46-curv.png
sub-NDARPL201YL4,217.39,83.76,,,sub-NDARPL201YL4-217.39-83.76-curv.png
sub-NDARZW363UGM,218.58,85.07,,,sub-NDARZW363UGM-218.58-85.07-curv.png
sub-NDARKX665ZD3,195.86,98.28,,,sub-NDARKX665ZD3-195.86-98.28-curv.png
sub-NDARTF781TM8,203.96,92.23,,,sub-NDARTF781TM8-203.96-92.23-curv.png
